t_gps_s,r_x,r_y,r_z,v_x,v_y,v_z
1461956141.408,2025.698337250203,796.7043806744284,-6998.45575041114,4.303633925205304,5.672457605894692,1.8956135862435985
1461956146.408,2047.190936577776,825.0565752780285,-6988.889292781203,4.293370021520332,5.66837062992829,1.9309502967444132
1461956151.408,2068.6319448865243,853.3879774299451,-6979.146270700834,4.282997674250964,5.664140705136219,1.966239059768668
1461956156.408,2090.020820590936,881.6978726274639,-6969.226926128093,4.272517137454088,5.659767929801319,2.001478989594034
1461956161.408,2111.357023381743,909.9855468705614,-6959.131505446968,4.261928667441225,5.65525240679392,2.0366692015686567
1461956166.408,2132.6400142390908,938.2502866806317,-6948.86025946186,4.251232523679846,5.650594241358931,2.0718088121511755
1461956171.408,2153.869255446006,966.4913791157938,-6938.413443392278,4.240428967856587,5.6457935433359125,2.1068969389143604
1461956176.408,2175.0442106015503,994.7081117913322,-6927.791316866871,4.229518264612125,5.640850425424219,2.1419327005787636
1461956181.408,2196.1643446345684,1022.8997728944792,-6916.994143917891,4.218500681262412,5.635765003811343,2.176915217023634
1461956186.408,2217.229123816561,1051.0656512042328,-6906.022192975166,4.207376487532656,5.630537398772958,2.211843609323296
1461956191.408,2238.238015775499,1079.205036107086,-6894.875736860208,4.196145956081182,5.62516773345078,2.246716999756245
1461956196.408,2259.190489508378,1107.31721761606,-6883.555052780133,4.1848093621138105,5.619656134759225,2.281534511806967
1461956201.408,2280.0860153954663,1135.401486386977,-6872.060422321342,4.173366983447977,5.6140027331703095,2.3162952702405164
1461956206.408,2300.9240652122185,1163.4571337369962,-6860.392131443497,4.161819100471348,5.608207662800851,2.3509984010715925
1461956211.408,2321.7041121437032,1191.4834516617534,-6848.550470472799,4.150165996529267,5.6022710606082455,2.3856430315945545
1461956216.408,2342.4256307972382,1219.479732852238,-6836.535734095738,4.138407957112577,5.596193068044386,2.4202282904334425
1461956221.408,2363.088097215115,1247.4452707134265,-6824.348221352436,4.12654527097402,5.589973828780785,2.4547533075337924
1461956226.408,2383.690988888667,1275.3793593809305,-6811.988235629778,4.114578228505252,5.583613491885899,2.4892172141871924
1461956231.408,2404.2337847702797,1303.2812937389465,-6799.456084654885,4.102507123850955,5.577112207751497,2.523619143064934
1461956236.408,2424.715965287347,1331.1503694371347,-6786.752080487969,4.0903322530402875,5.57047013161241,2.5579582282343836
1461956241.408,2445.1370123546135,1358.9858829091288,-6773.87653951537,4.07805391492775,5.5636874217891545,2.592233605166257
1461956246.408,2465.496409387665,1386.787131388278,-6760.829782442574,4.065672410811658,5.556764240372559,2.626444410766453
1461956251.408,2485.793641315577,1414.553412927314,-6747.612134286672,4.0531880448397715,5.549700752440458,2.6605897834106145
1461956256.408,2506.0281945940255,1442.2840264135737,-6734.223924369389,4.040601123484066,5.542497127052684,2.6946688629323035
1461956261.408,2526.1995572178093,1469.978271588131,-6720.665486309469,4.027911955939999,5.535153536469352,2.7286807906803006
1461956266.408,2546.307218734519,1497.6354490618733,-6706.937158015061,4.01512085393415,5.527670156489648,2.7626247094967766
1461956271.408,2566.350670256554,1525.2548603338114,-6693.039281676236,4.002228131814718,5.520047166325185,2.796499763792781
1461956276.408,2586.3294044742593,1552.835807808131,-6678.972203757174,3.989234106344611,5.512284748875345,2.830305099508223
1461956281.408,2606.2429156686435,1580.3775948116079,-6664.736274988301,3.976139096929728,5.504383090368265,2.864039864188271
1461956286.408,2626.090699724328,1607.879525610686,-6650.331850358343,3.9629434256153218,5.496342380347869,2.8977032069597044
1461956291.408,2645.8722541422226,1635.3409054288697,-6635.759289106284,3.949647416850894,5.4881628120404,2.931294278596397
1461956296.408,2665.587078051922,1662.7610404646273,-6621.018954713104,3.9362513977534945,5.479844581914676,2.9648122314793
1461956301.408,2685.234672224493,1690.1392379079034,-6606.11121489375,3.9227556975515654,5.471387890587721,2.9982562196782965
1461956306.408,2704.81453908508,1717.4748059576702,-6591.036441588626,3.9091606487454555,5.462792940897998,3.0316253989421966
1461956311.408,2724.3261827258843,1744.767053839754,-6575.795010954852,3.8954665856826978,5.454059940215075,3.064918926721475
1461956316.408,2743.7691089179693,1772.0152918231868,-6560.387303358226,3.8816738455084305,5.445189098899618,3.0981359621910087
1461956321.408,2763.1428251245025,1799.2188312378655,-6544.813703364117,3.867782767812969,5.436180630830904,3.131275666275542
1461956326.408,2782.446840512701,1826.376984491903,-6529.074599728888,3.8537936947427625,5.427034753250382,3.1643372016715148
1461956331.408,2801.680665966554,1853.4890650886548,-6513.170385390927,3.8397069707680203,5.417751687084547,3.1973197328488823
1461956336.408,2820.8438140992057,1880.5543876441072,-6497.101457461605,3.8255229429391875,5.4083316565247515,3.230222426095679
1461956341.408,2839.935799265335,1907.572267903324,-6480.868217216426,3.811241960890584,5.398774889044944,3.2630444495298434
1461956346.408,2858.956137573352,1934.5420227590716,-6464.471070085412,3.7968643766712376,5.389081615622445,3.295784973118316
1461956351.408,2877.904346897866,1961.462970266982,-6447.91042564433,3.782390544462487,5.379252071139945,3.3284431686861353
1461956356.408,2896.779946892149,1988.3344296646887,-6431.186697604615,3.7678208213205835,5.369286493259324,3.3610182099764643
1461956361.408,2915.58245899971,2015.1557213873264,-6414.300303804613,3.753155566710575,5.359185123132875,3.393509272621486
1461956366.408,2934.311406467262,2041.9261670852102,-6397.251666199451,3.738395142186164,5.348948205823717,3.4259155341915175
1461956371.408,2952.966314356474,2068.6450896412803,-6380.041210851373,3.7235399120713737,5.338575989309447,3.4582361742104695
1461956376.408,2971.5467095560875,2095.3118131874758,-6362.6693679201535,3.70859024311585,5.328068724954392,3.490470374182223
1461956381.408,2990.052120794048,2121.9256631222866,-6345.13657165295,3.693546504194728,5.31742666796481,3.522617317595177
1461956386.408,3008.4820786499295,2148.4859661267633,-6327.4432603744535,3.678409066813856,5.306650076591723,3.554676189964084
1461956391.408,3026.836115566235,2174.9920501831857,-6309.589876476508,3.6631783048323996,5.295739212567696,3.5866461788291417
1461956396.408,3045.113765860831,2201.4432445901,-6291.576866408308,3.647854594546061,5.284694340918577,3.618526473791462
1461956401.408,3063.3145657387972,2227.8388799810164,-6273.404680665508,3.632438314400133,5.2735157304073255,3.650316266522168
1461956406.408,3081.4380533045296,2254.178288339688,-6255.073773780239,3.616929845650702,5.262203652556764,3.6820147508178707
1461956411.408,3099.4837685730167,2280.4608030180757,-6236.58460431045,3.601329571342376,5.25075838306384,3.7136211225506486
1461956416.408,3117.4512534824507,2306.685758752935,-6217.937634828994,3.5856378777907594,5.239180199743714,3.745134579754449
1461956421.408,3135.3400519054003,2332.8524916820897,-6199.133331913378,3.5698551522896196,5.227469385638869,3.7765543226341833
1461956426.408,3153.149709660541,2358.9603393623734,-6180.172166134493,3.5539817857911657,5.2156262253733985,3.807879553548446
1461956431.408,3170.879774524726,2385.0086407854496,-6161.054612045816,3.538018170850137,5.203651007910594,3.839109477075908
1461956436.408,3188.529796244508,2410.9967363947376,-6141.7811481723775,3.5219647026924576,5.191544025101848,3.870243300002585
1461956441.408,3206.0993265476786,2436.9239681020163,-6122.352256999691,3.5058217786531714,5.17930557242471,3.90128023136549
1461956446.408,3223.5879191546883,2462.78967930506,-6102.7684249622,3.489589798447014,5.166935948589071,3.9322194824571852
1461956451.408,3240.995129790479,2488.5932149032237,-6083.030142432169,3.4732691640233497,5.15443545573271,3.963060266853063
1461956456.408,3258.3205161958454,2514.333921314276,-6063.137903708253,3.456860279899047,5.141804398958811,3.9938018004331752
1461956461.408,3275.5636381390477,2540.0111464910287,-6043.092207003822,3.4403635524604397,5.129043087234095,4.024443301403153
1461956466.408,3292.7240574264492,2565.624239939056,-6022.893554435203,3.4237793907236664,5.116151832382911,4.0549839902987515
1461956471.408,3309.80133791519,2591.172552731127,-6002.542452010152,3.4071082057494095,5.103130949811202,4.085423090035874
1461956476.408,3326.79504552322,2616.6554375259175,-5982.039409615714,3.3903504107188382,5.089980758430556,4.115759825903297
1461956481.408,3343.7047482413805,2642.0722485826414,-5961.384941006604,3.3735064217171384,5.07670157958546,4.145993425600864
1461956486.408,3360.5300161444948,2667.4223417787452,-5940.579563792711,3.3565766564129262,5.063293738769971,4.176123119238582
1461956491.408,3377.2704214021655,2692.705074626,-5919.6237994272715,3.3395615349286345,5.049757564478114,4.206148139393008
1461956496.408,3393.9255382901624,2717.919806286649,-5898.518173194564,3.3224614793730325,5.036093388770496,4.236067721090876
1461956501.408,3410.4949432017506,2743.0658975903634,-5877.263214197154,3.3052769146829633,5.022301546204744,4.265881101843661
1461956506.408,3426.9782146582243,2768.1427110502345,-5855.859455343858,3.288008267390069,5.008382375390738,4.295587521678499
1461956511.408,3443.374933320581,2793.1496108781744,-5834.307433337204,3.2706559666066823,4.994336217697764,4.325186223132732
1461956516.408,3459.6846819997577,2818.085963003575,-5812.607688660048,3.2532204433914558,4.980163418048505,4.354676451303021
1461956521.408,3475.9070456678696,2842.95113508678,-5790.760765563939,3.2357021312354846,4.965864324311042,4.384057453848072
1461956526.408,3492.041611469127,2867.744496537622,-5768.767212055054,3.218101465130985,4.951439288390702,4.4133284810022815
1461956531.408,3508.0879687303122,2892.4654185299546,-5746.62757988225,3.2004188832106593,4.93688866423372,4.44248878561848
1461956536.408,3524.0457089726515,2917.1132740183702,-5724.342424523028,3.182654825176087,4.922212809700341,4.471537623171571
1461956541.408,3539.914425920512,2941.687437754821,-5701.912305171322,3.164809732802496,4.907412085984106,4.500474251779451
1461956546.408,3555.6937155142077,2966.187286303936,-5679.337784723276,3.146884050317567,4.8924868570748,4.529297932224836
1461956551.408,3571.383175919106,2990.612198059414,-5656.6194297646725,3.1288782235474173,4.877437490785269,4.558007927981635
1461956556.408,3586.9824075366805,3014.961553260146,-5633.757810557017,3.110792701382252,4.86226435700155,4.586603505228595
1461956561.408,3602.491013015815,3039.234734005487,-5610.753501023879,3.09262793360449,4.846967830224912,4.615083932858397
1461956566.408,3617.9085972616135,3063.4311242723843,-5587.60707873764,3.0743843730338085,4.831548287016176,4.643448482524036
1461956571.408,3633.234767447263,3087.5501099301996,-5564.319124905334,3.0560624738704973,4.816006107937028,4.671696428635187
1461956576.408,3648.4691330235482,3111.591078757405,-5540.890224354879,3.037662693441689,4.800341675470918,4.699827048385487
1461956581.408,3663.611305730431,3135.5534204557166,-5517.320965521235,3.0191854897179837,4.7845553769202525,4.727839621775274
1461956586.408,3678.660899605229,3159.4365266686673,-5493.611940432104,3.000631323878679,4.768647601388693,4.755733431632507
1461956591.408,3693.61753099431,3183.239790995073,-5469.763744694093,2.9820006585091505,4.752618741848437,4.783507763624584
1461956596.408,3708.4808185634633,3206.9626090052584,-5445.776977478005,2.963293958217946,4.736469194418532,4.8111619062801765
1461956601.408,3723.2503833070987,3230.604378257022,-5421.652241504879,2.9445116901874826,4.720199357703677,4.838695151007414
1461956606.408,3737.925848558326,3254.1644983115334,-5397.390143031391,2.925654322858918,4.703809634282607,4.866106792130267
1461956611.408,3752.506840000178,3277.6423707478484,-5372.991291835057,2.9067223275146716,4.687300428876824,4.893396126881271
1461956616.408,3766.9929856743734,3301.037399179288,-5348.4563011999,2.8877161762079595,4.670672150715745,4.92056245544245
1461956621.408,3781.383915991106,3324.3489892690377,-5323.785787901703,2.8686363446445284,4.65392521017111,4.947605080947142
1461956626.408,3795.6792637396775,3347.576548745063,-5298.980372192952,2.849483308811159,4.637060022654623,4.974523309520009
1461956631.408,3809.878664098028,3370.7194874158863,-5274.040677787792,2.8302575477750906,4.62007700535105,5.001316450278864
1461956636.408,3823.981754642705,3393.7772171849706,-5248.967331847496,2.8109595420669393,4.6029765790631245,5.027983815357402
1461956641.408,3837.988175357158,3416.749152068297,-5223.760964964845,2.791589774061322,4.585759167745891,5.054524719931578
1461956646.408,3851.897568643599,3439.634708207204,-5198.42221114883,2.772148728720822,4.56842519765587,5.080938482231431
1461956651.408,3865.709579330581,3462.43330388485,-5172.951707809983,2.752636892147166,4.550975098962226,5.107224423557454
1461956656.408,3879.42385468409,3485.1443595410524,-5147.350095744044,2.733054752524822,4.533409304637189,5.133381868322431
1461956661.408,3893.04004441539,3507.767297788035,-5121.618019117169,2.713402800226504,4.515728250362372,5.159410144033245
1461956666.408,3906.557800692018,3530.301543424019,-5095.75612545017,2.693681527101944,4.497932375258642,5.185308581339996
1461956671.408,3919.9767781459523,3552.7465234504803,-5069.765065602208,2.673891426955379,4.480022121354523,5.211076514048727
1461956676.408,3933.2966338832903,3575.1016670852987,-5043.64549375586,2.6540329961567295,4.461997932879967,5.236713279125979
1461956681.408,3946.5170274940892,3597.366405777866,-5017.398067400761,2.6341067314924658,4.443860258625136,5.262218216730616
1461956686.408,3959.6376210604485,3619.5401732252685,-4991.0234473174705,2.6141131334206875,4.425609548328339,5.287590670225654
1461956691.408,3972.658079166276,3641.622405385704,-4964.522297561906,2.5940527019552064,4.407246257171664,5.312829986221004
1461956696.408,3985.5780689060334,3663.6125404947434,-4937.895285448368,2.573925940859681,4.388770841151654,5.337935514542551
1461956701.408,3998.3972598940663,3685.510019078373,-4911.143081534258,2.55373335498507,4.370183760006512,5.3629066083058206
1461956706.408,4011.1153242738546,3707.3142839684865,-4884.266359602816,2.533475450746664,4.3514854766185636,5.387742623894155
1461956711.408,4023.7319367257574,3729.024780318256,-4857.2657966471115,2.513152736747088,4.332676456359877,5.412442920992362
1461956716.408,4036.246774476049,3750.6409556162375,-4830.142072853645,2.492765723034154,4.313757167850326,5.43700686261127
1461956721.408,4048.659517307476,3772.1622596995844,-4802.895871585236,2.4723149215042213,4.294728082494203,5.461433815100463
1461956726.408,4060.969847565143,3793.5881447711085,-4775.527879364656,2.4518008457816904,4.2755896746029975,5.485723148162833
1461956731.408,4073.1774501677314,3814.918065411339,-4748.038785857486,2.4312240114400083,4.2563424211339225,5.509874234860945
1461956736.408,4085.282012614429,3836.151478593967,-4720.429283855767,2.410584935098541,4.236986802608044,5.533886451676153
